level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,13751130003,94.25201046694616,464.73327949511787,4239,-0.17172125431129634,0.3576020974275702,4239,-0.12413437357951218,0.4152709656318376,4239
agent,13763330001,175.7116252354213,479.0911355361599,1960,-0.1293119996177907,0.39559891242907025,1960,-0.14633371824854796,0.39613733670812457,1960
agent,13797940002,154.06467292212338,459.9996627048199,173,-0.11864189140369437,0.38979506428018873,173,-0.1685111091561034,0.3988389365565836,173
agent,13798710001,159.87888212598705,535.9365771464104,3914,-0.16986792985736318,0.3602153877508926,3914,-0.09106453383062083,0.3915121216715008,3914
agent,13807530001,258.4318260007321,552.8049036830627,699,-0.1821531644877105,0.3398236268585901,699,-0.05722832719119897,0.42374466508913633,699
agent,13908940002,110.8075307768102,548.6891550064297,2006,-0.16018622849184874,0.371647333320491,2006,-0.17568301777102346,0.41413392385718173,2006
agent,13912960003,140.48063622175349,572.2189422219891,2157,-0.12356475469521146,0.4012733292885061,2157,-0.08842431858685394,0.396795107358219,2157
agent,13913940001,132.98338556194713,567.8084997607573,3515,-0.15126934377092385,0.3776237978137566,3515,-0.12756662099949412,0.3927047706980126,3515
agent,13915390002,176.696864280959,445.8482887225688,3544,-0.13449376926633358,0.3899709210200308,3544,-0.15590922462120105,0.3894583341992557,3544
agent,13922550002,172.8047142881992,493.2094628378864,4337,-0.1299608046210854,0.3944292455055119,4337,-0.15380729890100148,0.36607963160329016,4337
agent,13923110003,88.72043304915768,449.34770786394665,646,-0.13423290036780178,0.385307305561316,646,-0.2434099754704243,0.41267525299853985,646
agent,13923150002,172.50797081875868,696.9064482571929,1081,-0.1536831698353703,0.3753437621807858,1081,-0.15103904788242783,0.4071138813959064,1081
