level,key,tmc_bias_mean,tmc_residual_std,tmc_count,ftr_bias_mean,ftr_residual_std,ftr_count,ot_bias_mean,ot_residual_std,ot_count
agent,14053330002,-0.40876779087749787,12.227136517409935,1262,0.11433248035314533,0.3835133315416817,1262,-0.7876386687797148,0.4089792124578382,1262
agent,14069920002,-1.0238222994226855,13.136875273605607,3154,0.08232710952235689,0.3532195253249692,3154,-0.8189600507292327,0.3850512771551411,3154
agent,14070340002,-1.6814546709781752,7.054223681252109,3518,0.09782984829070962,0.37028364515941203,3518,-0.8482092097782831,0.35881798481344784,3518
agent,14070600002,-0.5157182052953919,6.399872030167282,2680,0.09833389377749678,0.36913786690711187,2680,-0.8563432835820896,0.35074130672895437,2680
agent,14080500001,-1.1908355009184028,15.62973538840252,4521,0.07234801749520216,0.344552508274105,4521,-0.7867728378677283,0.40958679112160046,4521
agent,14080540001,-0.9827511137458169,11.846755652092513,3140,0.09663100999536788,0.36840049485837983,3140,-0.8019108280254778,0.39855972189995625,3140
agent,14080640002,-0.8205505562512251,59.121926176892316,1395,0.07654121040657003,0.34942407046319196,1395,-0.7942652329749104,0.40423752010695607,1395
agent,14080660002,-1.5381472875632758,10.368514272902193,3089,0.09795023666862995,0.3704347377999912,3089,-0.8313370022661055,0.3744539904037755,3089
agent,14080710002,-0.4906594936664288,7.196355490098376,104,0.12743724911258772,0.3932821176145808,104,-0.8269230769230769,0.3783137610174231,104
agent,14080770002,-1.8819532272826902,9.790894939441529,4471,0.09533363996976389,0.36605737960289114,4471,-0.8642361887720867,0.34253758741017715,4471
agent,14085980002,1.9320039749145508,14.658425566684134,20,0.18253473937511444,0.4330127018922193,20,-0.85,0.3570714214271426,20
agent,14094260003,-1.2026252345034951,4.6807775466332915,570,0.09289402274186151,0.3661008677523641,570,-0.8052631578947368,0.3959979853889828,570
agent,14094290001,0.6424736072383741,44.74365752819411,2315,0.10001749001105455,0.3710357788271673,2315,-0.8185745140388769,0.3853703141199299,2315
agent,14096320001,-1.7424507776768516,16.850023440047554,4981,0.09452026978335547,0.3661086498788183,4981,-0.8301545874322426,0.37549693527037703,4981
agent,14101710002,-1.742798981121869,10.941947101645818,1567,0.11958221968527272,0.3877466613567217,1567,-0.8181238034460753,0.38574246030350723,1567
agent,14110450002,-0.9589297594342913,10.938072030995595,1050,0.03902005655424935,0.30737468764605125,1050,-0.8038095238095239,0.3971143075269769,1050
agent,14110550002,-0.8176066219653446,14.536133536940516,1556,0.0917751340908992,0.3630185322608317,1556,-0.8187660668380463,0.38521188277700136,1556
agent,14130800002,-1.9696880661784937,6.372861140617372,5558,0.07071257829826999,0.3439588377239786,5558,-0.8530046779417056,0.3541012529648443,5558
agent,14133460001,-0.533472758967702,24.987066664984717,82,0.0960078066805514,0.3639769548189754,82,-0.7560975609756098,0.42943455760143917,82
agent,14133570002,-0.2673312869530841,23.48578294247115,2151,0.08676723429958302,0.36019353953686484,2151,-0.798233379823338,0.401318889611676,2151
agent,14142760001,-0.852364657969957,14.23520748922727,3115,0.09596839278792876,0.36670804995155193,3115,-0.7983948635634028,0.401198835241303,3115
agent,14160160001,-2.152049237886176,53.104776239087734,1789,0.09955654584408606,0.36921533630546005,1789,-0.9726103968697597,0.16321584717976442,1789
agent,14167130002,-1.536994381566761,18.74093813698251,4398,0.12951295786944234,0.39540677641455396,4398,-0.8838108231014097,0.32045163764633566,4398
agent,14177320001,-2.153114394536094,5.020272964332744,252,0.08043101323502404,0.3536899531853504,252,-0.7936507936507936,0.40468408838037984,252
agent,14178540001,-0.13491924946644349,18.15482556039519,1553,0.08028277975470499,0.3513378150258016,1553,-0.8003863490019317,0.3997099465028231,1553
agent,14178760003,1.3881423427634043,76.41513042774552,2920,0.08970233218820944,0.35948301970467095,2920,-0.8256849315068493,0.3793801858154678,2920
agent,14178840001,-1.134730270485473,21.27407977408568,4131,0.11473263576861242,0.3831052378305866,4131,-0.8479786976519003,0.3590415379597289,4131
agent,14178850002,-0.38503210782011726,17.395507246952462,2641,0.11843436068316744,0.3856596029894879,2641,-0.8250662627792503,0.3799104168126104,2641
agent,14178930002,-1.8851713198367681,8.004204378681292,428,0.0850344146384257,0.3587451516301681,428,-0.794392523364486,0.40414482823251685,428
agent,14179000002,1.883825406309793,107.79000389225948,2801,0.0829007780868979,0.3534435924041295,2801,-0.8225633702249197,0.38203778895436696,2801
agent,14187430003,-2.6867769675480826,6.17723081749716,3418,0.11103894044042958,0.3812384504554555,3418,-0.791691047396138,0.4060989200539001,3418
agent,14189720002,-1.25775251323674,13.995049413735703,1470,0.09188054356039786,0.36338549309417434,1470,-0.810204081632653,0.39213955135696577,1470
agent,14189910002,-0.4047650593083079,5.905464449120866,41,0.24960791010682176,0.46533619581314417,41,-0.8536585365853658,0.3534482133216936,41
